stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.A.6,CX121,HADD,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,26,33,343,33,19,B-11.1C,Yellow131,12,,,
STG.A.6,CX121,HADD,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,26,33,343,33,21,B-11.4C,Green382,8,,,
STG.A.6,CX121,HADD,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,26,33,343,33,22,B-11.3B,Orange313,19,,,
STG.A.6,CX121,HADD,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,26,33,343,33,23,B-11.2B,Navy756,23,,,
STG.A.6,CX121,HADD,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,26,33,343,33,24,B-11.1B,Green221,14,,,
STG.A.6,CX121,HADD,Standard Parcel Electric - Rivian MEDIUM,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,26,33,343,33,25,B-11.4B,Navy741,8,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,1,B-8.4C,Navy561,15,1,B-8.4C,2
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,2,B-8.2C,Black319,12,2,B-8.2C,2
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,3,B-8.3C,Green671,7,3,B-8.4D,2
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,4,B-8.4D,Green054,6,4,B-8.3D,3
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,6,B-8.3D,Yellow163,1,6,B-8.1E,1
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,7,B-8.2E,Navy367,8,7,B-8.4E,1
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,8,B-8.1E,Orange913,12,8,B-8.2D,1
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,9,B-8.4E,Yellow179,14,9,B-8.1C,3
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,10,B-8.1D,Yellow257,4,10,B-11.2A,2
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,11,B-8.2D,Orange915,17,11,B-11.1A,1
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,12,B-8.1C,Green619,16,12,B-11.4A,5
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,14,B-11.3A,Navy251,16,14,B-8.1G,4
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,15,B-11.2A,Green909,11,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,16,B-11.1A,Yellow854,12,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,17,B-11.4A,Orange798,12,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,18,B-8.3G,Yellow292,12,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,19,B-8.2G,Orange772,10,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,21,B-8.1G,Yellow287,20,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,22,B-8.4G,Green559,10,,,
STG.A.7,CX122,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,23,31,293,74,23,B-8.3E,Black039,15,,,
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,1,B-8.1B,Black320,15,1,B-8.1B,7
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,2,B-8.2B,Navy549,12,2,B-8.3B,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,3,B-8.3B,Yellow164,11,3,B-8.3A,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,4,B-8.4B,Orange901,14,4,B-8.1A,3
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,5,B-8.3A,Orange615,15,5,B-8.4A,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,6,B-8.2A,Green134,17,6,B-7.3G,3
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,7,B-8.1A,Orange684,16,7,B-7.2G,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,8,B-8.4A,Green670,17,8,B-7.1G,3
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,9,B-7.3G,Navy535,11,9,B-7.4G,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,10,B-7.2G,Black335,22,10,B-7.3E,5
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,11,B-7.1G,Green993,20,11,B-7.2E,3
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,12,B-7.4G,Black010,10,12,B-7.1E,2
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,13,B-7.3E,Green689,10,13,B-7.4E,2
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,14,B-7.2E,Orange394,14,14,B-7.3D,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,15,B-7.1E,Yellow275,14,15,B-7.2D,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,16,B-7.4E,Navy584,18,16,B-7.4D,1
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,17,B-7.3D,Orange903,12,,,
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,18,B-7.2D,Navy703,6,,,
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,19,B-7.1D,Black318,23,,,
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,20,B-7.4D,Black314,11,,,
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,21,B-7.3C,Yellow153,11,,,
STG.C.20,CX123,HADD,Standard Parcel - Custom Delivery Van 14ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:10 AM,22,36,347,33,22,B-7.2C,Orange375,12,,,
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,1,B-4.2E,Yellow293,16,1,B-4.2E,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,2,B-4.3E,Orange035,12,2,B-4.3E,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,3,B-4.4G,Navy773,9,3,B-4.1G,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,4,B-4.1G,Navy338,9,4,B-4.2G,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,6,B-4.2G,Black323,12,6,B-7.4A,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,7,B-4.3G,Yellow288,14,7,B-7.1A,1
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,8,B-7.4A,Navy220,10,8,B-7.2A,3
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,9,B-7.1A,Green900,13,9,B-7.3A,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,10,B-7.2A,Black040,14,10,B-7.4B,1
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,11,B-7.3A,Orange771,12,11,B-7.1B,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,12,B-7.4B,Black324,20,12,B-7.2B,1
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,13,B-7.1B,Navy582,13,13,B-7.3B,2
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,14,B-7.2B,Yellow291,16,14,B-7.1C,4
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,15,B-7.3B,Navy859,9,,,
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,16,B-7.4C,Green618,12,,,
STG.L.13,CX124,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,18,29,259,11,17,B-7.1C,Green526,15,,,
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,1,B-4.4D,Orange529,10,1,B-4.4D,1
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,2,B-4.1D,Orange058,8,2,B-4.1D,2
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,3,B-4.2D,Navy790,10,3,B-4.2D,3
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,4,B-4.3D,Yellow372,22,4,B-4.3D,1
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,5,B-4.4E,Navy204,9,5,B-4.4E,1
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,6,B-4.1E,Navy539,22,6,B-4.1E,1
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,7,B-3.2G,Yellow171,8,7,B-3.2G,2
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,9,B-3.3G,Orange668,13,9,B-4.3A,3
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,10,B-4.4A,Yellow367,15,10,B-4.1B,1
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,11,B-4.1A,Black998,9,11,B-4.4B,2
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,12,B-4.2A,Green284,17,12,B-4.3B,4
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,13,B-4.3A,Navy796,12,13,B-4.4C,5
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,14,B-4.2B,Orange581,16,14,B-4.1C,4
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,15,B-4.1B,Navy033,14,15,B-4.2C,4
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,16,B-4.4B,Green611,15,16,B-4.3C,1
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,17,B-4.3B,Black969,16,,,
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,18,B-4.4C,Green603,7,,,
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,20,B-4.1C,Yellow363,16,,,
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,22,B-4.2C,Black674,19,,,
STG.L.17,CX125,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,23,36,338,5,23,B-4.3C,Green889,13,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,1,B-3.2A,Green275,14,1,B-3.2A,2
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,2,B-3.3A,Black000,8,2,B-3.3A,1
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,3,B-3.4B,Orange596,9,3,B-3.1B,2
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,4,B-3.1B,Navy768,18,4,B-3.1A,2
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,5,B-3.2B,Yellow071,21,5,B-3.4C,2
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,6,B-3.1A,Orange084,21,6,B-3.1C,4
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,7,B-3.4C,Black122,19,7,B-3.1G,1
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,8,B-3.3B,Orange183,7,8,B-3.4G,1
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,9,B-3.1C,Yellow341,14,9,B-3.3E,1
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,11,B-3.1G,Navy632,11,11,B-3.4E,1
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,13,B-3.4G,Black988,9,13,B-3.4D,1
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,14,B-3.3E,Green267,9,14,B-3.3C,2
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,15,B-3.2E,Navy757,18,15,B-3.2C,1
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,16,B-3.1E,Green935,11,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,17,B-3.4E,Orange564,6,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,18,B-3.3D,Black667,7,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,19,B-3.2D,Navy029,13,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,20,B-3.1D,Yellow038,17,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,21,B-3.4D,Green859,6,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,22,B-3.3C,Green283,9,,,
STG.L.12,CX126,HADD,Standard Parcel - Large Van,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:30 AM,23,23,307,16,23,B-3.2C,Orange589,12,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,1,C-11.2B,Navy588,12,1,C-11.2B,2
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,2,C-11.3B,Navy920,8,2,C-11.3B,1
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,3,B-3.4A,Navy778,11,3,C-11.1B,2
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,4,C-11.1B,Orange440,7,4,C-11.4B,2
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,6,C-11.4B,Orange710,9,6,C-11.1A,4
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,7,C-11.3A,Navy386,6,7,C-11.2A,6
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,9,C-11.1A,Navy586,13,9,C-8.3G,2
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,10,C-11.2A,Black642,16,10,C-8.4G,3
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,11,C-11.4A,Yellow966,16,11,C-8.2C,3
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,12,C-8.3G,Orange478,11,12,C-8.4D,1
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,13,C-8.1G,Green449,4,13,C-8.1D,2
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,14,C-8.2G,Orange197,15,14,C-8.3D,1
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,15,C-8.4G,Green529,14,15,C-8.4E,1
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,17,C-8.3E,Black683,17,17,C-8.2E,3
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,18,C-8.2C,Yellow081,10,18,E-26.3G,9
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,19,C-8.3C,Orange858,8,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,20,C-8.4D,Green581,11,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,21,C-8.1D,Black987,6,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,22,C-8.2D,Green737,13,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,23,C-8.3D,Green109,12,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,24,C-8.4E,Navy192,14,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,25,C-8.1E,Black690,8,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,26,C-8.2E,Orange609,14,,,
STG.L.15,CX127,TDAL,Standard Parcel - Custom Delivery Van 16ft,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,09:50 AM,27,45,346,39,27,E-26.3G,Navy596,19,,,
STG.D.5,CX128,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,24,33,333,12,1,E-26.4C,Navy413,10,1,E-26.3C,1
STG.D.5,CX128,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,24,33,333,12,2,E-26.3C,Navy488,14,2,E-26.2G,1
STG.D.5,CX128,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,24,33,333,12,3,E-26.4G,Black679,7,3,E-26.1D,4
STG.D.5,CX128,HADD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:15 AM,24,33,333,12,4,E-26.2G,Orange436,9,4,E-26.2D,3
